ID,FECHA_INTERVENCION,TIPO_INTERVENCION,ESTADO_PREVIO,ESTADO_POSTERIOR,JuegoID
MNT-13996,2024-08-12,Emergencia,Regular,Regular,5245734
MNT-13997,2024-07-17,Correctivo,Regular,Regular,9497211
MNT-13998,2024-03-08,Correctivo,Bueno,Regular,7537973
MNT-13999,2024-01-02,Emergencia,Bueno,Malo,32799
MNT-14000,2024-04-16,Preventivo,Bueno,Malo,9157605
MNT-14001,2024-05-02,Preventivo,Regular,Regular,22286
MNT-14002,2024-05-25,Correctivo,Malo,Regular,6833845
MNT-14003,2024-08-15,Preventivo,Malo,Malo,9290933
MNT-14004,2023-10-30,Correctivo,Regular,Malo,3568761
MNT-14005,2024-07-22,Preventivo,Malo,Regular,3960653
MNT-14006,2024-07-15,Preventivo,Regular,Regular,9259977
MNT-14007,2024-01-28,Preventivo,Malo,Bueno,8891647
MNT-14008,2023-11-21,Correctivo,Bueno,Malo,9177918
MNT-14009,2023-10-18,Emergencia,Regular,Malo,9226851
MNT-14010,2023-12-12,Preventivo,Malo,Malo,53091
MNT-14011,2023-12-04,Correctivo,Malo,Regular,7840429
MNT-14012,2023-12-25,Preventivo,Malo,Malo,9294732
MNT-14013,2024-01-27,Correctivo,Malo,Malo,5209529
MNT-14014,2024-04-22,Correctivo,Regular,Bueno,53177
MNT-14015,2024-02-19,Correctivo,Malo,Regular,60013
MNT-14016,2024-02-26,Correctivo,Bueno,Regular,8804874
MNT-14017,2024-03-04,Correctivo,Regular,Bueno,6909896
MNT-14018,2024-12-05,Preventivo,Malo,Regular,60070
MNT-14019,2024-04-27,Preventivo,Malo,Bueno,8888491
MNT-14020,2024-03-15,Correctivo,Bueno,Malo,33768
MNT-14021,2024-04-01,Preventivo,Regular,Regular,8181889
MNT-14022,2024-09-30,Preventivo,Malo,Regular,7887307
MNT-14023,2024-05-30,Correctivo,Regular,Regular,9178812
MNT-14024,2024-10-09,Preventivo,Malo,Regular,20007
MNT-14025,2024-09-25,Emergencia,Bueno,Malo,20400
MNT-14026,2023-10-19,Preventivo,Regular,Malo,22001
MNT-14027,2024-06-28,Correctivo,Bueno,Malo,9177954
MNT-14028,2024-03-10,Preventivo,Malo,Regular,33287
MNT-14029,2024-02-27,Preventivo,Regular,Malo,59772
MNT-14030,2024-05-13,Preventivo,Bueno,Malo,52933
MNT-14031,2023-10-21,Emergencia,Bueno,Bueno,33303
MNT-14032,2023-04-11,Emergencia,Bueno,Malo,22585
MNT-14033,2024-08-17,Preventivo,Bueno,Malo,4976812
MNT-14034,2023-12-12,Preventivo,Malo,Regular,35007
MNT-14035,2024-05-17,Preventivo,Regular,Malo,22359
MNT-14036,2024-07-30,Preventivo,Regular,Malo,21659
MNT-14037,2023-10-22,Emergencia,Bueno,Bueno,7903282
MNT-14038,2024-10-03,Emergencia,Malo,Regular,9052566
MNT-14039,2024-05-28,Preventivo,Malo,Bueno,3530909
MNT-14040,2023-01-12,Correctivo,Bueno,Bueno,7928042
MNT-14041,2024-02-04,Preventivo,Regular,Bueno,32542
MNT-14042,2024-05-09,Preventivo,Malo,Regular,9427019
MNT-14043,2024-10-01,Preventivo,Malo,Bueno,7896352
MNT-14044,2024-10-07,Correctivo,Bueno,Bueno,8805171
MNT-14045,2024-02-22,Preventivo,Bueno,Malo,57895
MNT-14046,2024-03-17,Correctivo,Bueno,Malo,9288573
MNT-14047,2024-08-21,Emergencia,Bueno,Regular,58688
MNT-14048,2024-01-03,Emergencia,Malo,Malo,25755
MNT-14049,2024-05-23,Correctivo,Bueno,Bueno,7247864
MNT-14050,2024-05-03,Preventivo,Malo,Malo,34158
MNT-14051,2024-04-21,Correctivo,Malo,Regular,3576375
MNT-14052,2024-04-21,Emergencia,Regular,Bueno,4731623
MNT-14053,2024-04-10,Emergencia,Regular,Regular,4796523
MNT-14054,2024-07-26,Correctivo,Malo,Bueno,7928123
MNT-14055,2024-12-02,Preventivo,Regular,Bueno,5220924
MNT-14056,2024-07-01,Emergencia,Bueno,Regular,9225746
MNT-14057,2024-07-04,Preventivo,Regular,Regular,5659242
MNT-14058,2024-03-18,Emergencia,Malo,Regular,5659511
MNT-14059,2024-07-20,Correctivo,Bueno,Malo,5003346
MNT-14060,2024-05-23,Emergencia,Malo,Regular,7612591
MNT-14061,2023-10-11,Emergencia,Regular,Regular,59216
MNT-14062,2023-12-22,Emergencia,Regular,Regular,58731
MNT-14063,2024-05-20,Preventivo,Malo,Malo,5207252
MNT-14064,2024-07-14,Emergencia,Regular,Regular,7896546
MNT-14065,2024-03-16,Emergencia,Malo,Bueno,9296672
MNT-14066,2024-05-02,Preventivo,Malo,Bueno,34224
MNT-14067,2024-05-21,Correctivo,Regular,Regular,3997052
MNT-14068,2024-01-19,Correctivo,Malo,Malo,8938188
MNT-14069,2024-04-09,Preventivo,Malo,Malo,7928043
MNT-14070,2024-05-29,Emergencia,Malo,Bueno,5659059
MNT-14071,2024-01-10,Preventivo,Malo,Bueno,4960343
MNT-14072,2024-08-27,Preventivo,Bueno,Malo,21196
MNT-14073,2024-06-10,Preventivo,Bueno,Bueno,9050926
MNT-14074,2024-08-21,Preventivo,Bueno,Malo,5657912
MNT-14075,2024-06-20,Preventivo,Bueno,Malo,7870213
MNT-14076,2024-07-13,Emergencia,Regular,Bueno,24981
MNT-14077,2024-02-10,Preventivo,Regular,Regular,21943
MNT-14078,2024-01-08,Emergencia,Bueno,Regular,52864
MNT-14079,2023-12-29,Preventivo,Regular,Bueno,59523
MNT-14080,2024-03-22,Emergencia,Bueno,Bueno,9052557
MNT-14081,2024-08-28,Correctivo,Regular,Regular,33944
MNT-14082,2024-06-09,Emergencia,Regular,Bueno,58332
MNT-14083,2024-06-09,Emergencia,Malo,Bueno,24782
MNT-14084,2024-06-13,Correctivo,Malo,Malo,35114
MNT-14085,2024-05-05,Correctivo,Regular,Regular,9277916
MNT-14086,2024-03-22,Emergencia,Bueno,Regular,9497331
MNT-14087,2024-03-16,Preventivo,Bueno,Malo,3569216
MNT-14088,2024-06-22,Correctivo,Malo,Regular,9273130
MNT-14089,2024-08-26,Preventivo,Regular,Regular,9426987
MNT-14090,2024-01-02,Emergencia,Regular,Bueno,24870
MNT-14091,2023-10-28,Preventivo,Bueno,Bueno,5217263
MNT-14092,2023-11-09,Emergencia,Bueno,Regular,3997077
MNT-14093,2024-01-26,Emergencia,Regular,Regular,58107
MNT-14094,2024-05-23,Emergencia,Bueno,Regular,33206
MNT-14095,2023-12-08,Preventivo,Bueno,Regular,7107101
MNT-14096,2024-06-17,Emergencia,Regular,Regular,5174619
MNT-14097,2024-07-26,Correctivo,Malo,Malo,32973
MNT-14098,2024-07-20,Correctivo,Bueno,Regular,34192
MNT-14099,2024-07-10,Preventivo,Bueno,Bueno,5239213
MNT-14100,2024-03-10,Preventivo,Bueno,Malo,8971301
MNT-14101,2024-07-26,Preventivo,Bueno,Bueno,21658
MNT-14102,2024-08-10,Correctivo,Regular,Regular,4796702
MNT-14103,2023-11-07,Emergencia,Regular,Regular,9263750
MNT-14104,2023-11-07,Emergencia,Bueno,Regular,8943017
MNT-14105,2024-01-17,Emergencia,Regular,Regular,18788
MNT-14106,2024-05-07,Preventivo,Malo,Malo,23344
MNT-14107,2023-11-17,Preventivo,Regular,Bueno,58926
MNT-14108,2024-03-11,Preventivo,Malo,Malo,21072
MNT-14109,2024-01-22,Correctivo,Regular,Regular,3568965
MNT-14110,2023-12-03,Emergencia,Malo,Malo,9193604
MNT-14111,2024-07-06,Correctivo,Bueno,Malo,9263803
MNT-14112,2024-01-16,Emergencia,Bueno,Malo,9473308
MNT-14113,2024-05-08,Emergencia,Malo,Regular,7586722
MNT-14114,2024-09-01,Preventivo,Regular,Malo,4749987
MNT-14115,2024-01-21,Correctivo,Regular,Malo,9387384
MNT-14116,2023-10-20,Preventivo,Bueno,Malo,9177992
MNT-14117,2024-02-05,Emergencia,Malo,Malo,3566742
MNT-14118,2023-09-11,Preventivo,Regular,Bueno,7928436
MNT-14119,2024-07-15,Emergencia,Bueno,Bueno,7243280
MNT-14120,2024-02-12,Preventivo,Bueno,Regular,20605
MNT-14121,2023-12-17,Correctivo,Regular,Bueno,7537977
MNT-14122,2024-09-05,Preventivo,Regular,Regular,5263778
MNT-14123,2024-01-01,Preventivo,Regular,Malo,20852
MNT-14124,2023-10-19,Correctivo,Regular,Regular,25877
MNT-14125,2024-08-25,Correctivo,Malo,Malo,58116
MNT-14126,2024-11-04,Preventivo,Bueno,Bueno,3576508
MNT-14127,2024-09-05,Preventivo,Regular,Bueno,8888653
MNT-14128,2023-12-01,Emergencia,Bueno,Malo,5799563
MNT-14129,2024-09-09,Correctivo,Regular,Regular,57910
MNT-14130,2024-08-09,Correctivo,Regular,Regular,7168622
MNT-14131,2024-03-12,Preventivo,Regular,Bueno,3530795
MNT-14132,2024-01-28,Correctivo,Regular,Regular,33611
MNT-14133,2024-05-08,Preventivo,Malo,Malo,9343913
MNT-14134,2024-02-24,Emergencia,Malo,Malo,22224
MNT-14135,2023-12-07,Preventivo,Regular,Regular,5239144
MNT-14136,2024-07-10,Correctivo,Bueno,Regular,3566825
MNT-14137,2024-02-23,Emergencia,Malo,Bueno,8804636
MNT-14138,2024-06-23,Preventivo,Bueno,Bueno,34991
MNT-14139,2024-01-26,Emergencia,Bueno,Regular,25743
MNT-14140,2024-08-21,Preventivo,Regular,Malo,59536
MNT-14141,2024-03-10,Correctivo,Regular,Bueno,3532743
MNT-14142,2024-08-28,Preventivo,Regular,Malo,7168556
MNT-14143,2024-05-31,Emergencia,Regular,Regular,5659539
MNT-14144,2024-02-09,Preventivo,Bueno,Bueno,3568522
MNT-14145,2024-02-10,Emergencia,Bueno,Malo,20643
MNT-14146,2024-08-01,Emergencia,Bueno,Bueno,4949779
MNT-14147,2024-10-11,Emergencia,Malo,Bueno,8820192
MNT-14148,2024-09-13,Preventivo,Regular,Regular,21417
MNT-14149,2023-11-03,Correctivo,Regular,Regular,4730864
MNT-14150,2024-08-18,Correctivo,Malo,Malo,25074
MNT-14151,2024-03-13,Correctivo,Bueno,Bueno,25627
MNT-14152,2024-10-02,Preventivo,Regular,Malo,9277908
MNT-14153,2024-10-04,Correctivo,Bueno,Bueno,5240964
MNT-14154,2024-04-19,Correctivo,Malo,Bueno,3530401
MNT-14155,2024-03-27,Emergencia,Regular,Malo,5237088
MNT-14156,2024-01-12,Preventivo,Bueno,Regular,19518
MNT-14157,2024-03-21,Preventivo,Bueno,Malo,22392
MNT-14158,2024-05-28,Preventivo,Regular,Bueno,35011
MNT-14159,2024-05-04,Correctivo,Malo,Bueno,58746
MNT-14160,2024-09-20,Correctivo,Malo,Regular,6778225
MNT-14161,2023-12-15,Preventivo,Bueno,Bueno,9262013
MNT-14162,2024-03-20,Emergencia,Malo,Bueno,8891588
MNT-14163,2024-09-01,Emergencia,Regular,Malo,24815
MNT-14164,2024-03-16,Correctivo,Regular,Bueno,3568326
MNT-14165,2024-08-18,Correctivo,Regular,Bueno,35108
MNT-14166,2024-06-11,Correctivo,Bueno,Regular,58718
MNT-14167,2024-01-24,Preventivo,Malo,Malo,21713
MNT-14168,2024-07-16,Correctivo,Regular,Bueno,22390
MNT-14169,2024-01-15,Emergencia,Regular,Bueno,5218600
MNT-14170,2024-05-13,Preventivo,Malo,Bueno,5158890
MNT-14171,2024-01-11,Emergencia,Malo,Bueno,7181852
MNT-14172,2023-11-17,Correctivo,Regular,Regular,7933090
MNT-14173,2024-10-06,Correctivo,Bueno,Malo,7168584
MNT-14174,2023-12-29,Emergencia,Malo,Regular,5659004
MNT-14175,2023-10-17,Preventivo,Regular,Regular,9284777
MNT-14176,2024-09-20,Emergencia,Malo,Regular,7537975
MNT-14177,2024-08-25,Emergencia,Bueno,Malo,25538
MNT-14178,2024-08-08,Emergencia,Regular,Malo,33300
MNT-14179,2024-04-14,Correctivo,Malo,Malo,22529
MNT-14180,2024-10-04,Preventivo,Regular,Malo,21460
MNT-14181,2024-10-07,Correctivo,Regular,Regular,8930912
MNT-14182,2024-02-17,Emergencia,Bueno,Bueno,59533
MNT-14183,2024-03-23,Preventivo,Malo,Bueno,5658233
MNT-14184,2024-08-02,Emergencia,Regular,Malo,21529
MNT-14185,2024-07-05,Emergencia,Regular,Regular,22498
MNT-14186,2023-12-14,Preventivo,Malo,Bueno,3566712
MNT-14187,2024-06-21,Correctivo,Regular,Malo,3576602
MNT-14188,2024-02-15,Preventivo,Malo,Regular,4987790
MNT-14189,2024-10-05,Emergencia,Bueno,Malo,8977304
MNT-14190,2024-04-08,Correctivo,Regular,Malo,9387540
MNT-14191,2024-03-03,Preventivo,Regular,Regular,4730860
MNT-14192,2024-03-21,Emergencia,Regular,Regular,59065
MNT-14193,2024-01-30,Correctivo,Bueno,Malo,33550
MNT-14194,2023-12-31,Preventivo,Malo,Malo,3569193
MNT-14195,2024-06-25,Emergencia,Bueno,Malo,7125678
MNT-14196,2024-05-25,Correctivo,Malo,Malo,4730898
MNT-14197,2023-11-12,Emergencia,Bueno,Bueno,5268604
MNT-14198,2024-01-20,Emergencia,Malo,Malo,58747
MNT-14199,2024-02-20,Correctivo,Regular,Malo,19509
MNT-14200,2023-10-29,Preventivo,Regular,Malo,22323
MNT-14201,2024-07-18,Preventivo,Regular,Regular,5220644
MNT-14202,2024-03-24,Correctivo,Bueno,Malo,6905559
MNT-14203,2024-09-25,Emergencia,Malo,Malo,9191639
MNT-14204,2023-12-15,Emergencia,Regular,Regular,60023
MNT-14205,2024-05-26,Preventivo,Malo,Bueno,4960331
MNT-14206,2024-09-11,Correctivo,Bueno,Malo,8930734
MNT-14207,2024-08-27,Correctivo,Regular,Bueno,7840613
MNT-14208,2024-09-14,Emergencia,Malo,Regular,59450
MNT-14209,2024-06-06,Correctivo,Regular,Bueno,33321
MNT-14210,2024-04-09,Emergencia,Regular,Regular,5239285
MNT-14211,2023-10-26,Correctivo,Bueno,Regular,7794504
MNT-14212,2023-12-19,Emergencia,Regular,Bueno,60032
MNT-14213,2024-07-02,Preventivo,Regular,Bueno,59967
MNT-14214,2023-12-20,Correctivo,Bueno,Malo,9183108
MNT-14215,2024-02-03,Correctivo,Malo,Malo,3576530
MNT-14216,2024-05-19,Emergencia,Regular,Bueno,58832
MNT-14217,2023-10-27,Correctivo,Regular,Regular,24842
MNT-14218,2024-01-10,Correctivo,Regular,Bueno,6761229
MNT-14219,2023-10-20,Emergencia,Malo,Malo,32918
MNT-14220,2024-04-23,Emergencia,Malo,Malo,9395867
MNT-14221,2024-12-05,Emergencia,Regular,Bueno,9438564
MNT-14222,2024-07-22,Emergencia,Regular,Malo,4737936
MNT-14223,2024-01-28,Emergencia,Malo,Bueno,9387167
MNT-14224,2024-03-24,Emergencia,Malo,Regular,25009
MNT-14225,2024-05-15,Correctivo,Malo,Malo,7125633
MNT-14226,2024-02-07,Correctivo,Regular,Malo,9194668
MNT-14227,2024-05-15,Preventivo,Malo,Regular,3962439
MNT-14228,2024-06-08,Preventivo,Regular,Malo,8803675
MNT-14229,2024-05-29,Emergencia,Malo,Bueno,9391623
MNT-14230,2023-10-25,Correctivo,Malo,Malo,9439832
MNT-14231,2024-10-05,Emergencia,Bueno,Bueno,8977870
MNT-14232,2024-03-15,Preventivo,Bueno,Bueno,4987172
MNT-14233,2024-09-07,Preventivo,Malo,Bueno,59009
MNT-14234,2024-06-24,Correctivo,Regular,Malo,22507
MNT-14235,2024-03-07,Emergencia,Regular,Bueno,32500
MNT-14236,2024-03-09,Correctivo,Bueno,Regular,5240961
MNT-14237,2024-06-21,Emergencia,Malo,Bueno,21218
MNT-14238,2024-07-24,Emergencia,Bueno,Malo,5003370
MNT-14239,2023-12-24,Preventivo,Bueno,Bueno,59023
MNT-14240,2024-06-16,Emergencia,Malo,Malo,8803542
MNT-14241,2024-05-01,Emergencia,Bueno,Regular,7764712
MNT-14242,2024-02-02,Emergencia,Regular,Bueno,24872
MNT-14243,2023-12-29,Emergencia,Regular,Bueno,19792
MNT-14244,2024-04-25,Preventivo,Malo,Malo,6761374
MNT-14245,2024-05-16,Correctivo,Regular,Regular,22125
MNT-14246,2024-03-11,Correctivo,Malo,Bueno,21658
MNT-14247,2024-03-23,Correctivo,Malo,Malo,21964
MNT-14248,2024-10-01,Correctivo,Malo,Malo,59157
MNT-14249,2024-05-09,Preventivo,Bueno,Malo,60035
MNT-14250,2024-09-13,Correctivo,Regular,Malo,3569241
MNT-14251,2023-11-16,Correctivo,Malo,Bueno,58893
MNT-14252,2024-09-17,Correctivo,Regular,Malo,57969
MNT-14253,2024-03-10,Emergencia,Regular,Bueno,58839
MNT-14254,2024-04-26,Preventivo,Bueno,Regular,33398
MNT-14255,2024-08-01,Emergencia,Bueno,Regular,25835
MNT-14256,2024-03-26,Emergencia,Malo,Bueno,4991258
MNT-14257,2023-12-31,Preventivo,Regular,Malo,21512
MNT-14258,2024-06-05,Correctivo,Malo,Regular,8942006
MNT-14259,2024-04-25,Correctivo,Malo,Malo,7246265
MNT-14260,2024-10-11,Preventivo,Regular,Malo,19853
MNT-14261,2023-12-19,Correctivo,Malo,Bueno,57905
MNT-14262,2023-12-01,Emergencia,Malo,Malo,9048976
MNT-14263,2023-10-29,Emergencia,Regular,Bueno,9393862
MNT-14264,2024-11-06,Preventivo,Bueno,Regular,35088
MNT-14265,2024-05-07,Correctivo,Bueno,Regular,59756
MNT-14266,2024-02-25,Preventivo,Regular,Regular,19204
MNT-14267,2024-07-20,Emergencia,Bueno,Regular,9312959
MNT-14268,2024-01-30,Preventivo,Regular,Malo,9052583
MNT-14269,2024-09-27,Correctivo,Regular,Regular,35152
MNT-14270,2024-06-06,Correctivo,Malo,Regular,20994
MNT-14271,2024-09-08,Correctivo,Malo,Regular,9179377
MNT-14272,2024-10-07,Emergencia,Regular,Regular,7896544
MNT-14273,2024-05-08,Preventivo,Bueno,Bueno,3580325
MNT-14274,2024-09-27,Preventivo,Regular,Malo,9192706
MNT-14275,2024-03-10,Correctivo,Regular,Regular,3573014
MNT-14276,2023-12-16,Emergencia,Malo,Bueno,8976381
MNT-14277,2024-01-04,Correctivo,Malo,Malo,22035
MNT-14278,2024-04-07,Emergencia,Bueno,Malo,7404066
MNT-14279,2023-11-20,Preventivo,Regular,Bueno,34853
MNT-14280,2023-10-16,Preventivo,Bueno,Regular,5492799
MNT-14281,2024-02-18,Preventivo,Regular,Bueno,9149677
MNT-14282,2024-02-10,Preventivo,Regular,Malo,7838855
MNT-14283,2023-10-25,Correctivo,Bueno,Regular,3575597
MNT-14284,2024-02-29,Correctivo,Bueno,Regular,7896550
MNT-14285,2024-03-19,Emergencia,Regular,Bueno,52942
MNT-14286,2023-10-31,Correctivo,Regular,Malo,33091
MNT-14287,2024-02-18,Correctivo,Bueno,Malo,59717
MNT-14288,2024-10-08,Correctivo,Bueno,Regular,59542
MNT-14289,2024-10-07,Preventivo,Malo,Regular,8930328
MNT-14290,2024-02-14,Correctivo,Regular,Bueno,33592
MNT-14291,2024-07-29,Preventivo,Bueno,Malo,9218665
MNT-14292,2023-12-30,Preventivo,Regular,Malo,53114
MNT-14293,2024-08-24,Emergencia,Bueno,Malo,7870211
MNT-14294,2024-09-24,Preventivo,Bueno,Malo,21364
MNT-14295,2024-08-14,Emergencia,Malo,Bueno,21272
MNT-14296,2024-04-15,Preventivo,Malo,Bueno,5174618
MNT-14297,2024-01-05,Emergencia,Regular,Malo,3580362
MNT-14298,2024-09-10,Preventivo,Regular,Regular,5659412
MNT-14299,2023-11-05,Correctivo,Bueno,Malo,5268602
MNT-14300,2023-12-07,Correctivo,Bueno,Regular,7896366
MNT-14301,2024-08-31,Preventivo,Malo,Malo,18780
MNT-14302,2024-02-18,Emergencia,Regular,Bueno,21693
MNT-14303,2024-05-29,Emergencia,Malo,Bueno,3997033
MNT-14304,2023-12-23,Preventivo,Malo,Bueno,32609
MNT-14305,2024-02-23,Correctivo,Bueno,Bueno,8938086
MNT-14306,2024-08-04,Correctivo,Malo,Regular,3736633
MNT-14307,2024-03-16,Correctivo,Malo,Malo,25600
MNT-14308,2024-07-01,Preventivo,Bueno,Bueno,34795
MNT-14309,2024-03-09,Preventivo,Malo,Regular,3576456
MNT-14310,2024-01-06,Correctivo,Regular,Malo,3580717
MNT-14311,2024-01-03,Preventivo,Bueno,Regular,4963705
MNT-14312,2024-04-14,Emergencia,Malo,Regular,5240962
MNT-14313,2024-08-16,Preventivo,Bueno,Bueno,9131300
MNT-14314,2024-03-25,Emergencia,Malo,Malo,8805146
MNT-14315,2024-08-16,Emergencia,Malo,Regular,60195
MNT-14316,2024-01-19,Emergencia,Malo,Malo,20641
MNT-14317,2024-02-21,Preventivo,Regular,Regular,8928072
MNT-14318,2024-04-29,Preventivo,Malo,Malo,4989393
MNT-14319,2024-03-31,Preventivo,Malo,Malo,19969
MNT-14320,2024-02-18,Preventivo,Malo,Regular,4987789
MNT-14321,2023-12-15,Correctivo,Malo,Regular,3962291
MNT-14322,2024-02-29,Preventivo,Malo,Bueno,5201933
MNT-14323,2023-10-11,Emergencia,Regular,Bueno,5246133
MNT-14324,2023-10-20,Emergencia,Bueno,Bueno,18800
MNT-14325,2024-05-22,Preventivo,Malo,Regular,34137
MNT-14326,2024-09-26,Correctivo,Malo,Malo,19358
MNT-14327,2024-03-24,Emergencia,Malo,Bueno,5658552
MNT-14328,2024-06-25,Preventivo,Bueno,Malo,59066
MNT-14329,2024-03-29,Correctivo,Regular,Bueno,21363
MNT-14330,2023-12-20,Emergencia,Malo,Bueno,9407791
MNT-14331,2024-04-10,Correctivo,Regular,Regular,19727
MNT-14332,2023-12-25,Emergencia,Malo,Regular,9059217
MNT-14333,2024-05-29,Emergencia,Malo,Malo,4796092
MNT-14334,2024-06-22,Correctivo,Bueno,Bueno,20764
MNT-14335,2024-05-06,Emergencia,Malo,Malo,22360
MNT-14336,2024-04-24,Emergencia,Bueno,Regular,7586729
MNT-14337,2024-03-30,Emergencia,Bueno,Malo,57949
MNT-14338,2024-03-22,Preventivo,Malo,Bueno,5239204
MNT-14339,2024-09-21,Preventivo,Malo,Regular,4737865
MNT-14340,2024-05-01,Correctivo,Bueno,Malo,21788
MNT-14341,2024-05-11,Correctivo,Bueno,Bueno,20627
MNT-14342,2023-12-26,Preventivo,Malo,Malo,60092
MNT-14343,2023-12-12,Emergencia,Regular,Bueno,21639
MNT-14344,2023-11-19,Emergencia,Malo,Bueno,21017
MNT-14345,2023-10-23,Preventivo,Regular,Regular,4988148
MNT-14346,2023-06-11,Correctivo,Regular,Bueno,7928126
MNT-14347,2024-02-06,Preventivo,Regular,Malo,9285493
MNT-14348,2023-12-23,Correctivo,Malo,Malo,9394701
MNT-14349,2024-09-26,Emergencia,Regular,Malo,59914
MNT-14350,2024-04-20,Correctivo,Bueno,Regular,5659350
MNT-14351,2024-09-16,Correctivo,Bueno,Bueno,8905832
MNT-14352,2024-08-26,Emergencia,Malo,Bueno,3580747
MNT-14353,2023-12-27,Preventivo,Malo,Regular,59537
MNT-14354,2023-12-26,Emergencia,Malo,Regular,33538
MNT-14355,2024-03-11,Preventivo,Bueno,Malo,35173
MNT-14356,2024-02-18,Emergencia,Malo,Malo,9426870
MNT-14357,2024-09-27,Correctivo,Regular,Bueno,8820202
MNT-14358,2023-12-30,Emergencia,Bueno,Bueno,60068
MNT-14359,2024-07-23,Preventivo,Regular,Regular,21112
MNT-14360,2023-12-25,Emergencia,Malo,Bueno,5492261
MNT-14361,2024-08-28,Emergencia,Malo,Bueno,5268597
MNT-14362,2024-06-19,Emergencia,Bueno,Regular,4731207
MNT-14363,2024-01-22,Preventivo,Malo,Bueno,1118682
MNT-14364,2023-11-22,Preventivo,Bueno,Bueno,34806
MNT-14365,2024-02-19,Correctivo,Malo,Bueno,6761232
MNT-14366,2024-05-14,Emergencia,Regular,Malo,18704
MNT-14367,2023-12-05,Correctivo,Regular,Bueno,33275
MNT-14368,2024-01-22,Preventivo,Regular,Bueno,3997086
MNT-14369,2024-01-20,Emergencia,Malo,Malo,9446840
MNT-14370,2024-06-24,Correctivo,Malo,Regular,34165
MNT-14371,2024-08-20,Correctivo,Regular,Regular,20433
MNT-14372,2024-01-15,Emergencia,Malo,Malo,5178819
MNT-14373,2024-05-24,Correctivo,Regular,Regular,4731203
MNT-14374,2023-11-02,Preventivo,Regular,Malo,5658952
MNT-14375,2024-04-26,Preventivo,Malo,Bueno,7248132
MNT-14376,2024-04-18,Preventivo,Malo,Regular,25804
MNT-14377,2024-01-09,Emergencia,Malo,Bueno,3576434
MNT-14378,2024-01-15,Emergencia,Regular,Bueno,22232
MNT-14379,2024-06-29,Preventivo,Bueno,Bueno,9435348
MNT-14380,2023-12-25,Emergencia,Bueno,Regular,52866
MNT-14381,2024-05-01,Emergencia,Bueno,Bueno,8803497
MNT-14382,2024-06-29,Correctivo,Bueno,Regular,24921
MNT-14383,2024-08-16,Correctivo,Regular,Bueno,9177988
MNT-14384,2024-06-28,Correctivo,Regular,Malo,34768
MNT-14385,2024-10-05,Preventivo,Regular,Bueno,58908
MNT-14386,2023-10-22,Emergencia,Malo,Malo,5241068
MNT-14387,2024-03-20,Emergencia,Bueno,Bueno,5659189
MNT-14388,2024-07-15,Correctivo,Regular,Regular,24859
MNT-14389,2023-10-16,Preventivo,Malo,Regular,58847
MNT-14390,2024-03-19,Correctivo,Bueno,Regular,3567937
MNT-14391,2024-01-05,Preventivo,Bueno,Malo,6761332
MNT-14392,2024-07-11,Correctivo,Regular,Malo,59461
MNT-14393,2024-05-20,Emergencia,Regular,Bueno,5658248
MNT-14394,2024-02-08,Preventivo,Bueno,Regular,5211852
MNT-14395,2024-05-21,Preventivo,Bueno,Regular,33168
MNT-14396,2024-06-28,Preventivo,Regular,Malo,9495129
MNT-14397,2024-09-12,Correctivo,Regular,Bueno,7895368
MNT-14398,2024-09-23,Preventivo,Regular,Malo,7107106
MNT-14399,2024-03-14,Correctivo,Bueno,Bueno,4987174
MNT-14400,2023-12-19,Emergencia,Bueno,Malo,25751
MNT-14401,2024-09-24,Correctivo,Malo,Regular,8907180
MNT-14402,2024-08-24,Emergencia,Malo,Regular,3530774
MNT-14403,2024-06-14,Emergencia,Regular,Regular,9272931
MNT-14404,2024-01-01,Preventivo,Bueno,Regular,9446468
MNT-14405,2024-08-28,Emergencia,Malo,Regular,19955
MNT-14406,2024-03-02,Emergencia,Malo,Regular,19440
MNT-14407,2024-03-26,Correctivo,Bueno,Malo,25774
MNT-14408,2023-11-23,Preventivo,Regular,Regular,7125682
MNT-14409,2023-10-25,Preventivo,Malo,Bueno,5239198
MNT-14410,2023-11-20,Preventivo,Regular,Malo,9178812
MNT-14411,2024-03-12,Correctivo,Malo,Regular,9291558
MNT-14412,2024-06-21,Emergencia,Bueno,Bueno,24754
MNT-14413,2023-12-16,Emergencia,Malo,Malo,25069
MNT-14414,2024-10-07,Correctivo,Regular,Regular,21362
